stim,coherence,difficulty,motionstrength,resp,rt,correct,correctM,trialnr,blocknr,sessionnr,subjnr,baseline_pupil,int1motion,int2motion,rtNorm,decision_pupil,feedback_pupil,trialend_pupil,response_pupil
1,0.00625,1,-0.01936436,1,0.15,1,0,48,1,6,10,0.6990518,12.80121,12.78185,-0.3652639,-1.425013,-0.775726,-1.206022,-1.176706
-1,0.2,5,-3.539364,-1,0.14,1,1,49,1,6,10,-0.7702487,12.7766,9.237233,-0.4983584,0.5422064,0.6393914,0.3570519,0.8880813
-1,0.2,5,-3.413218,-1,0.16,1,1,50,1,6,10,0.6978433,12.54248,9.12926,-0.2373892,-0.2254322,-1.194459,-1.571636,-0.584782
-1,0.0125,2,0.07668591,-1,0.12,1,0,1,2,6,10,-0.05063699,12.4367,12.51339,-0.6232879,-0.005397457,-0.3076612,-0.06620041,-0.1034831
-1,0.05,4,-1.02847,-1,0.13,1,1,2,2,6,10,0.1188992,12.73977,11.7113,-0.4349701,0.01016038,0.2432795,0.2592526,0.1139409
-1,0.025,3,-0.5088768,-1,0.1,1,1,3,2,6,10,0.3128777,12.78743,12.27855,-1.027065,0.04571525,0.08400679,0.1919952,0.1355925
1,0.025,3,0.5834627,-1,0.2,0,0,4,2,6,10,0.441409,12.59628,13.17975,0.6906704,-0.4272234,-1.179195,-0.1127038,0.0585787
1,0.2,5,3.46489,1,0.14,1,1,5,2,6,10,0.3818709,12.73143,16.19632,-0.254668,-0.3999474,-0.09438649,-0.2654118,-0.2426511
1,0.00625,1,0.2299004,-1,0.12,0,0,6,2,6,10,0.4356256,12.48311,12.71301,-0.6232879,0.1562212,0.1015329,0.05801471,0.3683572
1,0.2,5,3.872755,1,0.13,1,1,7,2,6,10,0.3137031,12.34761,16.22037,-0.4349701,-0.369256,-0.2690996,-0.2538145,-0.8445125
1,0.00625,1,0.1966867,-1,0.15,0,0,8,2,6,10,0.05437974,12.57052,12.7672,-0.08172771,0.03699263,0.09822526,0.184436,-0.03996759
1,0.2,5,3.963607,1,0.16,1,1,9,2,6,10,-0.1637063,12.76596,16.72957,0.0844301,-0.3029408,-0.2338745,0.1283158,0.1610661
1,0.05,4,0.9184389,1,0.15,1,1,10,2,6,10,0.01081985,12.80207,13.72051,-0.08172771,0.5659262,0.5477688,0.1387163,0.3524271
-1,0.025,3,-0.6646662,1,0.17,0,0,11,2,6,10,0.2353082,12.84929,12.18463,0.244315,0.1718135,0.3464997,0.488022,0.02879091
1,0.05,4,0.8643751,1,0.37,1,1,12,2,6,10,-0.314023,12.63431,13.49868,2.592629,-0.409095,0.2437135,0.5340149,0.3921802
-1,0.025,3,-0.9306269,-1,0.17,1,1,13,2,6,10,0.0438115,12.97655,12.04592,0.244315,0.1212947,0.3690589,0.6617595,0.5368008
1,0.025,3,0.6424904,-1,0.31,0,0,14,2,6,10,0.2985569,12.62391,13.2664,2.014033,0.0170492,-0.02984474,0.02195015,0.3272794
-1,0.00625,1,-0.0561676,-1,0.21,1,1,15,2,6,10,0.2314517,12.8226,12.76643,0.8295826,-0.2387529,-0.2063316,0.02052302,-0.3434496
1,0.05,4,1.034393,-1,0.15,0,0,16,2,6,10,-0.08209125,12.37791,13.41231,-0.08172771,-1.420829,-0.4764469,0.04867743,0.168253
-1,0.0125,2,-0.3013382,1,0.19,0,0,17,2,6,10,-0.7614691,12.81627,12.51493,0.5470477,0.4238578,0.4714149,0.905063,0.5952136
-1,0.2,5,-3.291409,-1,0.16,1,1,18,2,6,10,0.6685781,12.41577,9.124357,0.0844301,-0.005573158,-0.0464608,-0.6465921,-0.1476224
1,0.05,4,0.6862297,1,0.25,1,1,19,2,6,10,0.03028173,12.995,13.68123,1.343723,-0.5832915,-0.1190443,-0.04178073,0.2324863
1,0.0125,2,0.03750324,1,0.1,1,1,20,2,6,10,0.5068114,12.88512,12.92262,-1.027065,0.02829049,-0.0605001,-0.1163918,-0.1303143
-1,0.025,3,-0.39709,-1,0.16,1,1,21,2,6,10,0.4687996,12.64258,12.24549,0.0844301,-2.492947,-2.141474,-1.025716,0.2043329
-1,0.025,3,-0.1087618,-1,0.07999998,1,1,22,2,6,10,-1.661516,12.49191,12.38315,-1.473421,0.5737757,0.9803587,1.469338,0.2676121
-1,0.2,5,-3.787279,-1,0.17,1,1,23,2,6,10,-0.6556847,12.88872,9.101439,0.244315,-0.4989532,-0.336088,0.1273168,0.5864511
1,0.0125,2,-0.06303978,1,0.13,1,0,24,2,6,10,-0.6705748,12.92531,12.86227,-0.4349701,-0.6355312,-0.3012049,-1.603057,-0.0195353
1,0.0125,2,0.365737,-1,0.06,0,0,25,2,6,10,-3.993625,12.69334,13.05908,-1.972404,2.66906,3.684282,4.430079,2.671597
-1,0.05,4,-0.8061562,-1,0.11,1,1,26,2,6,10,-0.1459195,12.62234,11.81618,-0.8203679,-0.1293935,0.2019692,0.1099194,-0.7404692
1,0.0125,2,0.3717833,1,0.2,1,1,27,2,6,10,0.3246233,12.46868,12.84047,0.6906704,0.5281804,0.4586523,0.2670415,0.2145761
1,0.05,4,0.864398,1,0.2,1,1,28,2,6,10,0.1877667,12.75535,13.61975,0.6906704,0.4951429,0.7453573,0.3912147,0.2812641
1,0.05,4,0.9377565,1,0.14,1,1,29,2,6,10,-0.7342618,12.83141,13.76917,-0.254668,1.203293,1.443884,1.315,0.5011042
-1,0.0125,2,0.08740807,1,0.33,0,1,30,2,6,10,0.6799403,12.56837,12.65578,2.215806,0.4902995,0.572547,0.1815989,0.2130049
-1,0.00625,1,-0.09405136,-1,0.1,1,1,31,2,6,10,1.342984,12.67063,12.57657,-1.027065,-0.1802634,-0.2378529,-0.379085,-0.2976129
1,0.2,5,3.59343,1,0.32,1,1,32,2,6,10,0.9998844,12.68088,16.27431,2.116121,0.1771502,0.2206044,-0.3176166,0.124512
1,0.00625,1,0.09928417,1,0.15,1,1,33,2,6,10,-0.5290195,12.46336,12.56264,-0.08172771,-1.199324,-0.3908149,0.2088821,-0.100523
1,0.0125,2,0.2123108,1,0.25,1,1,34,2,6,10,-0.7533635,12.72761,12.93992,1.343723,-0.5262879,0.3623176,-0.5117923,0.09289809
1,0.025,3,0.5753317,-1,0.2,0,0,35,2,6,10,-0.09543895,12.54095,13.11628,0.6906704,0.7871689,1.330172,1.132057,0.7551015
-1,0.025,3,-0.3538961,1,0.15,0,0,36,2,6,10,-0.4442485,12.73252,12.37862,-0.08172771,1.191297,1.48208,1.782856,0.6803039
-1,0.05,4,-0.4465256,-1,0.12,1,1,37,2,6,10,1.465976,12.55794,12.11141,-0.6232879,-1.562186,-1.660711,-3.78666,0.353214
-1,0.00625,1,-0.01354027,1,0.21,0,0,38,2,6,10,-1.454168,12.54479,12.53125,0.8295826,1.12641,1.05876,0.8404591,1.970493
1,0.05,4,0.9115162,-1,0.15,0,0,39,2,6,10,-0.685058,12.72073,13.63225,-0.08172771,-0.1674759,0.8007858,1.614318,1.205596
-1,0.00625,1,0.05549049,-1,0.05000001,1,0,40,2,6,10,1.02441,12.59365,12.64914,-2.245818,1.476555,1.516742,1.639299,0.9676161
-1,0.00625,1,0.1770658,1,0.15,0,1,41,2,6,10,2.132315,12.60736,12.78443,-0.08172771,-0.004879985,0.5797611,0.0727972,-0.3718267
-1,0.0125,2,-0.205493,-1,0.2,1,1,42,2,6,10,1.521516,12.90699,12.7015,0.6906704,-0.3260053,-0.595516,0.682302,0.4692099
-1,0.2,5,-3.772158,-1,0.11,1,1,43,2,6,10,0.7797318,12.82502,9.052857,-0.8203679,-0.02100014,-1.569712,-3.003243,0.4129771
-1,0.2,5,-3.466745,-1,0.1,1,1,44,2,6,10,-1.094783,12.53651,9.06976,-1.027065,-0.9438735,-0.564854,-0.8852149,-0.4219461
1,0.2,5,3.653325,1,0.17,1,1,45,2,6,10,-1.576371,12.84973,16.50306,0.244315,0.9822116,1.777749,0.3424739,0.5913091
-1,0.0125,2,-0.4039059,-1,0.13,1,1,46,2,6,10,-0.890786,12.83108,12.42718,-0.4349701,-0.5042441,0.7378607,0.6750326,0.284841
-1,0.00625,1,-0.2903986,1,0.13,0,0,47,2,6,10,0.3255064,12.5611,12.2707,-0.4349701,-1.512569,-2.157656,-0.3608599,-0.2833012
-1,0.2,5,-3.80072,-1,0.08999997,1,1,48,2,6,10,0.4180038,12.7494,8.948676,-1.244368,-0.8376819,-1.255261,-1.86774,0.4773276
1,0.025,3,0.671587,1,0.12,1,1,49,2,6,10,-1.507961,12.66065,13.33224,-0.6232879,-0.02868887,0.2175729,0.2789816,1.212906
1,0.00625,1,0.3313999,-1,0.15,0,0,50,2,6,10,-2.478314,12.74038,13.07178,-0.08172771,1.908819,2.955315,2.501325,2.144273
-1,0.025,3,-0.512125,1,0.25,0,0,1,3,6,10,0.1000167,12.74658,12.23446,1.561864,-0.2765343,-0.0533716,-0.4811868,-0.7611082
-1,0.0125,2,-0.4275618,1,0.14,0,0,2,3,6,10,-0.3362752,12.77296,12.3454,0.2685001,0.8814309,0.9312126,1.220989,0.5669056
-1,0.05,4,-1.253231,-1,0.12,1,1,3,3,6,10,1.890899,12.89941,11.64617,-0.02977459,-0.6687099,-0.6887913,-0.7592523,-0.8181214
1,0.025,3,0.4809637,1,0.11,1,1,4,3,6,10,0.8265324,12.5428,13.02376,-0.189245,-0.3240852,-0.1136293,-0.5537887,-0.1186742
-1,0.00625,1,-0.3171091,-1,0.13,1,1,5,3,6,10,-0.04253308,12.79908,12.48197,0.1226058,0.7569398,0.636764,0.4317906,0.7803833
1,0.0125,2,0.06072521,-1,0.06999999,0,0,6,3,6,10,-0.4034982,12.72843,12.78916,-0.9136125,0.5115417,0.6087307,0.6540103,0.6340535
-1,0.2,5,-3.417125,-1,0.02999997,1,1,7,3,6,10,0.4928506,12.65256,9.235439,-1.833222,-0.9608768,-1.067529,-0.7282913,-0.7231109
1,0.05,4,0.8187799,-1,0.05000001,0,0,8,3,6,10,-0.245244,12.75085,13.56963,-1.342671,0.3815727,0.4510151,-0.2262299,0.6900426
1,0.025,3,0.353364,1,0.15,1,1,9,3,6,10,-0.4525549,12.73705,13.09042,0.4084375,0.004559788,0.2910681,0.0001020956,0.5390176
-1,0.025,3,-0.6767788,-1,0.06999999,1,1,10,3,6,10,-1.10553,12.81589,12.13911,-0.9136125,0.9512444,0.9263625,0.9570205,0.8447455
-1,0.00625,1,-0.380641,-1,0.13,1,1,11,3,6,10,-0.9598817,13.03065,12.65001,0.1226058,0.790492,0.9724926,0.8198915,0.7285795
1,0.025,3,0.285965,-1,0.06999999,0,0,12,3,6,10,-0.008160565,12.74251,13.02847,-0.9136125,-0.3504544,-0.07956615,-0.3017232,0.2477775
1,0.2,5,3.58606,1,0.05000001,1,1,13,3,6,10,-0.1840831,12.79723,16.38329,-1.342671,-0.0695755,-0.04317024,0.2166785,-0.1733359
-1,0.00625,1,-0.1322289,-1,0.13,1,1,14,3,6,10,-0.3289426,12.7515,12.61928,0.1226058,0.6274582,0.4929813,0.4002993,0.4975193
-1,0.00625,1,-0.2408533,-1,0.06,1,1,15,3,6,10,-0.3599657,12.74879,12.50793,-1.121433,0.7514025,0.6376808,-0.06202436,0.4575577
1,0.05,4,1.191153,1,0.13,1,1,16,3,6,10,-0.2353728,12.51785,13.709,0.1226058,0.5679182,0.647589,0.5662083,0.4831061
1,0.2,5,3.874151,1,0.12,1,1,17,3,6,10,0.3999584,12.61607,16.49022,-0.02977459,-0.02899495,-0.05934165,-0.03327805,-0.2619371
-1,0.025,3,-0.5033779,1,0.1,0,0,18,3,6,10,-0.185075,12.75684,12.25346,-0.3564974,-0.09987216,0.2034724,-0.1298503,0.1720009
1,0.00625,1,0.161581,1,0.2,1,1,19,3,6,10,-0.6688352,12.73142,12.893,1.033436,-0.2416714,0.0732272,0.2478981,0.2291543
-1,0.0125,2,-0.2867622,-1,0.07999998,1,1,20,3,6,10,-0.3134865,12.67678,12.39002,-0.7176738,0.1962068,0.03264274,0.1103281,0.3803518
-1,0.05,4,-0.8680983,-1,0.02999997,1,1,21,3,6,10,-0.3666054,12.76415,11.89605,-1.833222,0.7798821,0.7529491,0.9449834,0.5750921
1,0.00625,1,0.404705,1,0.15,1,1,22,3,6,10,0.03859763,12.48449,12.88919,0.4084375,0.5199865,0.4509694,0.2682389,0.3158952
-1,0.00625,1,-0.3566303,-1,0.17,1,1,23,3,6,10,0.321594,12.78853,12.4319,0.6722602,0.2753046,0.2235326,0.237119,0.2846239
-1,0.00625,1,-0.02420139,-1,0.06999999,1,1,24,3,6,10,0.7784419,12.82921,12.80501,-0.9136125,-0.2329213,-0.1903027,0.03609349,-0.1779613
1,0.0125,2,0.05382919,1,0.22,1,1,25,3,6,10,0.2113921,12.82391,12.87774,1.254674,0.2182739,-0.915751,-0.6361248,0.4844343
-1,0.025,3,-0.1769772,-1,0.15,1,1,26,3,6,10,-0.3321221,12.45965,12.28267,0.4084375,0.7329791,1.038908,-0.2882048,0.4503748
1,0.025,3,0.5668249,1,0.08999997,1,1,27,3,6,10,-3.023514,12.63181,13.19863,-0.5323313,2.720693,2.828142,3.089517,1.746383
1,0.2,5,3.183193,1,0.13,1,1,28,3,6,10,0.07879711,12.99058,16.17378,0.1226058,-0.6785657,-0.8229487,-0.4366757,-1.202688
1,0.05,4,0.8480682,1,0.17,1,1,29,3,6,10,-0.01784611,12.74986,13.59793,0.6722602,0.5860018,0.8193797,0.2828713,0.6693447
-1,0.2,5,-3.610449,-1,0.1,1,1,30,3,6,10,0.05859201,12.65949,9.049039,-0.3564974,-0.736499,-0.6299076,-0.775509,0.7168433
1,0.0125,2,0.1924982,-1,0.02999997,0,0,31,3,6,10,-0.5307139,12.73549,12.92798,-1.833222,-0.1443391,0.3129663,0.5825227,0.632773
1,0.2,5,3.192645,1,0.17,1,1,32,3,6,10,-0.6824756,12.88434,16.07698,0.6722602,0.6844655,0.6514034,0.4064434,0.6812199
1,0.05,4,0.7559004,1,0.15,1,1,33,3,6,10,0.04407876,12.5953,13.3512,0.4084375,-0.8586663,-0.3668278,-1.07487,-0.03992229
-1,0.025,3,-0.4525566,-1,0.06,1,1,34,3,6,10,-1.786744,12.73837,12.28581,-1.121433,1.357814,1.714305,2.097023,1.445702
-1,0.025,3,-0.08464432,-1,0.13,1,1,35,3,6,10,-0.4357381,12.59562,12.51097,0.1226058,0.1795976,0.7310739,0.9752294,0.3174239
-1,0.05,4,-1.305783,-1,0.00999999,1,1,36,3,6,10,-1.059149,13.03333,11.72754,-2.405882,1.505364,1.749256,1.427646,1.268551
-1,0.00625,1,0.09802341,1,0.13,0,1,37,3,6,10,-0.2569317,12.80938,12.90741,0.1226058,1.491846,1.617052,1.605259,1.254423
-1,0.2,5,-3.580953,-1,0.1,1,1,38,3,6,10,1.059305,12.70031,9.119357,-0.3564974,-0.3266249,0.1209288,0.402578,0.1371665
-1,0.0125,2,0.001381874,1,0.18,0,1,39,3,6,10,1.364176,12.63089,12.63227,0.7969284,0.3890755,0.4579177,0.5235011,0.432429
-1,0.0125,2,-0.1533518,1,0.1,0,0,40,3,6,10,1.241609,12.68865,12.5353,-0.3564974,-1.498925,-0.5208622,-0.04355712,0.0652438
1,0.05,4,0.8811369,1,0.16,1,1,41,3,6,10,0.6718667,12.58063,13.46177,0.5428867,-1.271398,-0.2972211,-3.34718,0.1219794
1,0.2,5,3.738683,1,0.15,1,1,42,3,6,10,-3.48349,12.56045,16.29914,0.4084375,0.06847227,0.0783485,0.0944161,0.03392491
-1,0.0125,2,-0.02066994,1,0.2,0,0,43,3,6,10,-2.288021,12.5401,12.51943,1.033436,-1.049,-0.3627905,0.1646527,-0.5665989
1,0.05,4,1.046144,-1,0.35,0,0,44,3,6,10,-2.123748,12.6792,13.72534,2.42337,1.286732,1.512001,2.219176,1.504137
-1,0.0125,2,-0.3959675,1,0.29,0,0,45,3,6,10,0.3478112,12.53039,12.13443,1.93282,-0.00712759,0.2907446,0.3036508,0.6929093
1,0.05,4,0.9936762,1,0.16,1,1,46,3,6,10,-0.2370296,12.65836,13.65204,0.5428867,-0.7669536,0.5976802,0.770934,0.757289
1,0.00625,1,0.1257429,-1,0.15,0,0,47,3,6,10,1.136629,12.91377,13.03951,0.4084375,-1.277798,-1.098486,0.1250641,-0.2754467
1,0.2,5,3.496051,1,0.15,1,1,48,3,6,10,1.055181,12.79926,16.29531,0.4084375,0.6443945,0.7993267,0.5352474,0.4869576
1,0.2,5,3.657778,1,0.2,1,1,49,3,6,10,1.315428,12.55921,16.21698,1.033436,0.4845016,-1.061142,-2.996467,0.6311945
1,0.0125,2,0.3817406,-1,0.22,0,0,50,3,6,10,-1.192253,12.60048,12.98222,1.254674,0.2916116,0.7604246,1.189933,1.4021
-1,0.05,4,-0.8663912,-1,0.06999999,1,1,1,4,6,10,-1.197573,12.63992,11.77353,-1.525333,1.094505,1.344862,1.520067,0.9133093
-1,0.00625,1,0.03731918,-1,0.12,1,0,2,4,6,10,-0.4102414,12.63316,12.67048,-0.6028715,0.9672041,1.224798,0.5333556,0.5896052
-1,0.025,3,-0.3804607,-1,0.13,1,1,3,4,6,10,-0.1931905,12.67722,12.29676,-0.443832,0.7733948,1.008499,0.9931133,0.371731
1,0.2,5,3.62149,1,0.19,1,1,4,4,6,10,0.8633276,12.56323,16.18472,0.3855084,-0.4223119,-0.2345727,-0.371248,-0.04694594
-1,0.00625,1,0.001210213,-1,0.15,1,0,5,4,6,10,-0.3197786,12.64067,12.64188,-0.1455094,0.5290734,0.2940802,0.8294473,1.003179
1,0.2,5,3.644195,1,0.18,1,1,6,4,6,10,0.6105301,12.72126,16.36545,0.2599587,-0.1639082,-0.07805677,0.02608205,-0.01391083
1,0.2,5,3.522202,1,0.23,1,1,7,4,6,10,0.4223849,12.8128,16.335,0.8478027,-0.5800062,-0.5030465,-0.2269228,0.3899755
1,0.2,5,3.263216,-1,0.32,0,0,8,4,6,10,-0.04377057,12.99051,16.25373,1.710633,0.5833954,0.8013145,0.3579312,0.350427
1,0.05,4,0.8744469,-1,0.14,0,0,9,4,6,10,0.09926718,12.74753,13.62197,-0.2915621,0.5982172,0.795416,0.7721951,0.4626525
-1,0.025,3,-0.3920879,-1,0.00999999,1,1,10,4,6,10,0.6867406,12.51105,12.11897,-3.082815,0.01771723,0.1593559,-0.5168787,0.008369305
-1,0.0125,2,-0.2183466,-1,0.22,1,1,11,4,6,10,0.7420343,12.70521,12.48686,0.7377079,-0.006934151,0.2491286,-0.4559169,-0.1993886
-1,0.05,4,-0.8837891,-1,0.07999998,1,1,12,4,6,10,-0.04753064,12.79354,11.90975,-1.320832,-0.5032662,-0.1927461,-2.029186,0.4298853
1,0.2,5,3.272714,1,0.18,1,1,13,4,6,10,-1.923365,12.8671,16.13981,0.2599587,1.506601,0.596352,-0.3112762,1.720307
-1,0.0125,2,-0.3606691,-1,0.05000001,1,1,14,4,6,10,-1.692709,12.90862,12.54795,-1.973142,1.488703,1.437805,0.2210684,0.6375887
-1,0.2,5,-3.582602,-1,0.17,1,1,15,4,6,10,-2.323729,12.67619,9.093591,0.1298425,2.467207,2.687283,0.8792586,1.486432
1,0.0125,2,0.3205547,-1,0.13,0,0,16,4,6,10,-0.4217656,12.69258,13.01313,-0.443832,1.004127,1.452784,1.163556,1.418498
-1,0.025,3,-0.2210541,-1,0.14,1,1,17,4,6,10,0.4296599,12.44405,12.22299,-0.2915621,-0.7364067,-0.1791709,-1.41146,0.6567485
-1,0.00625,1,0.245657,-1,0.21,1,0,18,4,6,10,-1.745984,12.51593,12.76159,0.6241167,-0.1172371,0.4905593,0.4455643,0.5795038
1,0.05,4,1.033454,-1,0.35,0,0,19,4,6,10,-1.658143,12.81813,13.85159,1.957476,-0.5399215,-0.6235827,0.2660801,1.284579
-1,0.05,4,-0.5952063,-1,0.2,1,1,20,4,6,10,-0.08867402,12.59372,11.99852,0.5068015,0.2860567,0.4843866,0.4064438,0.1283714
1,0.05,4,0.7084885,-1,0.15,0,0,21,4,6,10,-1.084514,12.75052,13.45901,-0.1455094,1.635699,1.552964,1.327968,0.9175076
-1,0.0125,2,-0.2341318,-1,0.4,1,1,22,4,6,10,0.255465,12.57481,12.34068,2.334435,0.0331732,0.5006524,0.5331258,0.455009
-1,0.0125,2,-0.2068577,-1,0.13,1,1,23,4,6,10,1.193722,12.78738,12.58052,-0.443832,0.0375779,0.1734996,0.2828012,-0.04864131
1,0.0125,2,0.2183943,-1,0.1,0,0,24,4,6,10,1.203392,12.58774,12.80614,-0.9438722,0.1866666,0.1720605,-1.639978,0.3389083
1,0.00625,1,0.4094028,-1,0.13,0,0,25,4,6,10,-0.7725677,12.44589,12.8553,-0.443832,0.715187,1.48666,1.377059,1.360938
-1,0.2,5,-3.562387,-1,0.13,1,1,26,4,6,10,0.6883055,12.66609,9.103701,-0.443832,0.3239236,0.4719867,-0.2155942,0.6707647
-1,0.025,3,-0.6452847,-1,0.22,1,1,27,4,6,10,1.069486,12.7654,12.12011,0.7377079,-0.9202845,-2.319503,-3.561037,0.1004109
-1,0.025,3,-0.08984566,-1,0.1,1,1,28,4,6,10,-2.512548,12.60965,12.51981,-0.9438722,2.596136,2.661757,2.098281,1.911546
-1,0.2,5,-3.248846,-1,0.19,1,1,29,4,6,10,-2.137937,12.6144,9.365553,0.3855084,0.8769799,1.101265,0.1673954,1.167035
-1,0.0125,2,-0.3172503,-1,0.07999998,1,1,30,4,6,10,-1.842575,12.70684,12.38959,-1.320832,2.004913,1.456922,0.1965992,2.566151
1,0.00625,1,-0.02150726,1,0.13,1,0,31,4,6,10,-1.013393,12.58053,12.55902,-0.443832,1.573092,1.634013,0.6432062,1.370653
1,0.00625,1,0.1437359,-1,0.08999997,0,0,32,4,6,10,-0.9748742,12.60089,12.74462,-1.12739,0.2756823,1.329676,0.8935934,1.54699
1,0.05,4,0.8401031,-1,0.12,0,0,33,4,6,10,-0.5514273,12.7566,13.5967,-0.6028715,1.84638,1.95122,1.19942,1.110542
1,0.00625,1,-0.022686,1,0.32,1,0,34,4,6,10,-1.201796,12.56129,12.5386,1.710633,2.496665,2.924778,2.691179,2.009519
-1,0.025,3,-0.6492119,-1,0.15,1,1,35,4,6,10,0.855198,12.73665,12.08743,-0.1455094,-1.336578,-1.164277,-0.2394781,0.2042828
1,0.00625,1,0.7306414,1,0.18,1,1,36,4,6,10,0.7870314,12.5899,13.32054,0.2599587,-1.708246,-1.605079,-1.918154,0.300738
1,0.05,4,1.113643,-1,0.21,0,0,37,4,6,10,-0.2178076,12.66613,13.77977,0.6241167,-0.4912727,0.1333475,-1.203375,0.2915175
1,0.2,5,3.800321,1,0.18,1,1,38,4,6,10,-0.1456603,12.48919,16.28951,0.2599587,-0.278523,-0.1833089,-0.4963584,1.337422
1,0.05,4,0.8634644,1,0.13,1,1,39,4,6,10,-0.3012742,12.48163,13.34509,-0.443832,0.5872162,0.2271408,-0.4014859,0.4652447
-1,0.025,3,0.04493523,-1,0.15,1,0,40,4,6,10,1.20701,12.61285,12.65779,-0.1455094,0.3321253,0.2445572,0.01304607,0.2973873
1,0.0125,2,0.3984299,1,0.15,1,1,41,4,6,10,-0.9097822,12.50213,12.90056,-0.1455094,-0.1134603,-0.2797552,1.476393,1.348202
1,0.025,3,0.08319569,1,0.15,1,1,42,4,6,10,-0.05811447,12.74307,12.82627,-0.1455094,0.7574145,1.40015,2.069762,-0.3421214
1,0.2,5,3.903654,1,0.21,1,1,43,4,6,10,2.232893,12.62236,16.52601,0.6241167,-1.371912,-0.4070087,-0.08266468,-0.4565058
-1,0.00625,1,-0.1322956,-1,0.32,1,1,44,4,6,10,1.462846,12.72737,12.59507,1.710633,-2.140972,-1.846467,-1.850303,-1.240352
-1,0.0125,2,-0.03702354,1,0.25,0,0,45,4,6,10,0.7155662,12.68038,12.64335,1.058322,-2.324483,-1.259812,-0.5910429,0.1755238
1,0.05,4,0.7541342,1,0.2,1,1,46,4,6,10,-0.9220226,12.66558,13.41971,0.5068015,1.030879,1.271371,0.4023445,1.005254
1,0.00625,1,0.08633423,-1,0.19,0,0,47,4,6,10,-0.5797094,12.64331,12.72964,0.3855084,-0.7988184,-0.2380821,0.4625201,0.8282243
-1,0.025,3,-0.4685926,-1,0.22,1,1,48,4,6,10,1.311361,12.65994,12.19135,0.7377079,-1.5612,-1.782425,-2.558301,-0.3889464
1,0.025,3,0.4203997,1,0.15,1,1,49,4,6,10,-1.650057,12.68652,13.10692,-0.1455094,-0.5967346,0.4041231,-0.5259752,0.594921
-1,0.0125,2,0.1268148,-1,0.12,1,0,50,4,6,10,-1.535893,12.57461,12.70143,-0.6028715,1.570706,1.642916,1.548528,1.131186
1,0.2,5,3.645576,1,0.13,1,1,1,5,6,10,0.3293636,12.6292,16.27477,-0.3338163,1.082335,0.5830533,0.1120347,0.2343069
-1,0.05,4,-0.8280506,-1,0.11,1,1,2,5,6,10,0.1931035,12.61111,11.78306,-0.6718495,1.350936,1.46955,1.292626,0.6932012
-1,0.025,3,-0.08141899,1,0.42,0,0,3,5,6,10,-0.3059211,12.60802,12.5266,2.697351,1.951274,2.047016,1.622465,1.547879
-1,0.00625,1,-0.2173223,-1,0.17,1,1,4,5,6,10,0.8164168,12.72746,12.51014,0.2619861,0.3806858,0.2585244,-0.9717939,0.302412
1,0.05,4,1.085002,-1,0.15,0,0,5,5,6,10,-0.6135889,12.59867,13.68367,-0.02398665,1.802574,1.499529,1.901135,1.504167
-1,0.05,4,-0.7437391,-1,0.08999997,1,1,6,5,6,10,0.9343411,12.66781,11.92407,-1.043741,-0.9118066,-1.592775,-3.39163,0.05840931
-1,0.00625,1,-0.1835508,-1,0.14,1,1,7,5,6,10,-1.160076,12.76283,12.57928,-0.175673,0.400497,-0.1644686,0.1011017,1.534562
-1,0.0125,2,-0.1529093,-1,0.07999998,1,1,8,5,6,10,-0.9424635,12.62322,12.47031,-1.244644,-0.3236168,-0.5814828,-1.119155,0.2171505
-1,0.05,4,-0.6297836,-1,0.13,1,1,9,5,6,10,-0.826494,12.55807,11.92828,-0.3338163,-0.9086949,-0.2522845,-0.6048336,0.4556287
1,0.00625,1,0.1840076,1,0.4,1,1,10,5,6,10,-0.1320913,12.51073,12.69474,2.551614,0.6003477,0.8947415,-0.2168784,0.8309634
1,0.0125,2,0.07771206,-1,0.1,0,0,11,5,6,10,-1.531319,12.84191,12.91962,-0.853144,1.229701,1.786526,1.339595,1.13082
1,0.00625,1,0.2465115,-1,0.11,0,0,12,5,6,10,-0.8827236,12.71903,12.96554,-0.6718495,1.978882,1.933724,1.331616,1.343805
-1,0.05,4,-0.9588537,1,0.08999997,0,0,13,5,6,10,0.2967328,12.71617,11.75731,-1.043741,0.7897702,0.9904506,1.089635,0.8495583
1,0.025,3,0.7583761,1,0.12,1,1,14,5,6,10,1.539712,12.69543,13.4538,-0.4989902,-0.1005356,0.02502396,-0.2443039,-0.1951976
-1,0.2,5,-3.22161,-1,0.07999998,1,1,15,5,6,10,1.336174,12.5058,9.284194,-1.244644,-0.3623253,-0.3285118,-1.130454,0.5152674
1,0.025,3,0.4471502,-1,0.1,0,0,16,5,6,10,-0.4331348,12.72056,13.16772,-0.853144,0.6690586,0.676052,0.2941276,0.2687784
1,0.2,5,3.511716,1,0.25,1,1,17,5,6,10,-0.5267652,12.82782,16.33954,1.226279,0.2973889,0.3872961,-0.6890677,0.4537528
1,0.00625,1,-0.01033115,-1,0.1,0,1,18,5,6,10,-1.231715,12.54866,12.53832,-0.853144,0.542071,0.3001008,0.6643655,0.9969698
-1,0.0125,2,-0.3593359,-1,0.07999998,1,1,19,5,6,10,-0.9673952,12.66157,12.30223,-1.244644,0.9306777,1.618411,2.209842,1.330351
-1,0.025,3,-0.4644938,-1,0.1,1,1,20,5,6,10,1.064101,12.66836,12.20387,-0.853144,-0.9513468,-1.212897,-1.179702,0.1823156
